"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"AWHMAN_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"AWHMAN_L2"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"AWHMAN_L3"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CES0600000007_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"COMPAPFFx_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"COMPAPFFx_L1"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CPIAUCSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CPITRNSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CPIULFSL_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CUSR0000SA0L2_L0"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","monthly_transformed","Target-month transformed change",1,7,2019-05-01,21161723,"boruta_confirmed",33,100,"CUSR0000SA0L5_L0"
