"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",3,"SE","LASSO","Regularization",90,6.29865731208392e-06,10,TRUE,,0.5568,0.5568,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ridge","Regularization",90,7.18589947791917e-06,11,TRUE,,0.1696,0.1696,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Factor","Factor",90,8.16377734360992e-06,12,TRUE,,0.5378,0.5568,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,4,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","BorutaRF","FeatureSelection+Tree",90,0.00162069764638599,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_InvRMSE","Ensemble",90,0.00170751642878995,2,TRUE,,0.3858,0.8888,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Mean","Ensemble",90,0.00170882704095416,3,TRUE,,0.3754,0.8888,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","AR(4)","Baseline",90,0.00173011909987038,4,TRUE,,0.718,0.8888,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RandomForest","Tree",90,0.00177184111343652,5,TRUE,,0.7492,0.7492,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Baseline",90,0.00179996770976653,6,TRUE,,0.8888,0.8888,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Median","Ensemble",90,0.00180579907220279,7,TRUE,,0.643,0.643,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","XGBoost","Boosting",90,0.00182010133511884,8,TRUE,,0.6134,0.643,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","ElasticNet","Regularization",90,0.00188361098434506,9,TRUE,,0.426,0.426,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","LASSO","Regularization",90,0.00189111998578647,10,TRUE,,0.3392,0.3392,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ridge","Regularization",90,0.00194606980152193,11,TRUE,,0.1464,0.1464,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Factor","Factor",90,0.00197985392008394,12,TRUE,,0.3532,0.426,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,5,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","BorutaRF","FeatureSelection+Tree",90,4.71446011183304e-06,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_InvRMSE","Ensemble",90,5.09618503435135e-06,2,TRUE,,0.4586,0.7718,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Mean","Ensemble",90,5.10077341497634e-06,3,TRUE,,0.4704,0.7718,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RandomForest","Tree",90,5.1752788584988e-06,4,TRUE,,0.4678,0.7718,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Median","Ensemble",90,5.71065344673373e-06,5,TRUE,,0.294,0.7718,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","AR(4)","Baseline",90,5.84067071547668e-06,6,TRUE,,0.656,0.6672,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Factor","Factor",90,5.84623201655679e-06,7,TRUE,,0.6672,0.6672,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","XGBoost","Boosting",90,5.99158451250213e-06,8,TRUE,,0.5016,0.5016,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","RW","Baseline",90,6.20328386092732e-06,9,TRUE,,0.7718,0.7718,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","ElasticNet","Regularization",90,6.20670512240931e-06,10,TRUE,,0.4338,0.4338,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","LASSO","Regularization",90,6.20760616424147e-06,11,TRUE,,0.4312,0.4338,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ridge","Regularization",90,7.06525453851949e-06,12,TRUE,,0.3934,0.3934,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,6,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","BorutaRF","FeatureSelection+Tree",90,0.00167773190974772,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_InvRMSE","Ensemble",90,0.00169014215205502,2,TRUE,,0.8626,0.8802,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"AE","Ensemble_Mean","Ensemble",90,0.00169064270586707,3,TRUE,,0.8802,0.8802,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,7,"0.2.0","SSM","ok",
