"target_code","target_name","model_key","model","model_family","horizon","forecast_number","window_start_date","origin_date","target_date","actual","prediction","evaluation_included","status","status_message","missing_before","short_gap_imputed_count","final_imputed_count","dropped_predictor_count","missing_after","em_iterations","em_converged","em_last_change","training_observations","n_features","n_selected","tuning_parameter","validation_loss","error","squared_error","absolute_error"
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.000341089051912213,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.000350477275916639,1.22834320933948e-07,0.000350477275916639
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.00102871408020804,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.000337147752379192,1.13668606934341e-07,0.000337147752379192
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,9.21469096191835e-05,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.0082832992",1.67652427142962e-06,0.000599419418209668,3.59303638926817e-07,0.000599419418209668
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,-0.000404525162141251,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,55,"0.00010698292",1.78456848158249e-06,0.0010960914899701,1.20141655438488e-06,0.0010960914899701
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,-0.000329858012097222,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,67,"0.00021396584",1.80299213706518e-06,0.00102142433992607,1.04330768219342e-06,0.00102142433992607
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.000575411020380039,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4523.32855246436,0.000116155307448813,1.34920554485283e-08,0.000116155307448813
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.000989554240469439,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.000297987912640587,8.87967960798944e-08,0.000297987912640587
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.000521487439982593,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=61",0.00141659312296713,0.000170078887846259,2.89268280910203e-08,0.000170078887846259
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,1,1988-12-01,2018-11-01,2018-12-01,0.000691566327828852,0.000863083274195204,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=TRUE;last_refresh=1;source=boruta_confirmed",,-0.000171516946366352,2.94180628908381e-08,0.000171516946366352
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.000691566327828852,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.00120776072056294,1.45868595813472e-06,0.00120776072056294
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.00134518456883498,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00186137896156907,3.46473163857196e-06,0.00186137896156907
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.000245340126735579,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.0081166924",1.66650224907468e-06,-0.000761534519469672,5.79934824343905e-07,0.000761534519469672
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,4.11285998661431e-05,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,61,"0.00010006638",1.81269108081889e-06,-0.000557322992600236,3.10608918080883e-07,0.000557322992600236
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,1.96353911313659e-05,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,66,"0.00020013276",1.80722115718601e-06,-0.000535829783865459,2.87113557277304e-07,0.000535829783865459
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.00131738896865258,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4529.45580327959,-0.00183358336138667,3.36202794315404e-06,0.00183358336138667
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.00132659397248563,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00184278836521972,3.39586895898918e-06,0.00184278836521972
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.00141016964334995,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=49",0.00142441080872469,-0.00192636403608404,3.71087839951799e-06,0.00192636403608404
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000516194392734093,0.00125112207511643,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,-0.00176731646785052,3.12340749753563e-06,0.00176731646785052
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,-0.000516194392734093,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.00234602106981008,5.50381485999282e-06,0.00234602106981008
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.000730269261472916,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.00109955741560307,1.2090265102077e-06,0.00109955741560307
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.00129968386421284,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.008046428",1.66919839503588e-06,0.000530142812863141,2.81051402030443e-07,0.000530142812863141
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.00121905825767643,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,60,"0.00010392361",1.82714602022168e-06,0.000610768419399552,3.73038062135828e-07,0.000610768419399552
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.00143785789489154,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,96,"0.00013053412",1.80574797657885e-06,0.000391968782184446,1.53639526207158e-07,0.000391968782184446
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.000964384291622794,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4528.26745994721,0.000865442385453191,7.4899052253891e-07,0.000865442385453191
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.00162452512481284,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.000205301552263147,4.21487273616575e-08,0.000205301552263147
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.00210716086439788,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=57",0.00148767888853459,-0.000277334187321898,7.69142514574977e-08,0.000277334187321898
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,3,1989-02-01,2019-01-01,2019-02-01,0.00182982667707599,0.000978553805234186,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,0.000851272871841799,7.24665502333784e-07,0.000851272871841799
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00182982667707599,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.000433353910591627,1.87795611825056e-07,0.000433353910591627
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00180621592692945,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.000456964660738158,2.0881670116354e-07,0.000456964660738158
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.001438194361731,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.0079370072",1.47435279929619e-06,0.000824986225936612,6.80602272985134e-07,0.000824986225936612
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00197069461303825,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,74,"7.0656435e-05",1.44327617485306e-06,0.000292485974629359,8.5548045354886e-08,0.000292485974629359
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00206282491867383,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,76,"0.00016247546",1.44467638116239e-06,0.00020035566899378,4.01423940979451e-08,0.00020035566899378
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00240890728784507,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4528.0416373582,-0.000145726700177462,2.12362711446118e-08,0.000145726700177462
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00170042856511561,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.000562752022552003,3.1668983888637e-07,0.000562752022552003
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00199611275456846,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=40",0.00141207149142003,0.000267067833099155,7.13252274762781e-08,0.000267067833099155
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,4,1989-03-01,2019-02-01,2019-03-01,0.00226318058766761,0.00185943633715504,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,0.000403744250512573,1.63009419821959e-07,0.000403744250512573
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00226318058766761,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.000556192589162841,3.09350196239664e-07,0.000556192589162841
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00181992364269619,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.000999449534134263,9.98899371281195e-07,0.000999449534134263
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.0017675345311357,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.0080542589",1.44178978917274e-06,0.00105183864569475,1.10636453657697e-06,0.00105183864569475
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00213547532320797,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,65,"8.6363179e-05",1.44391224151871e-06,0.000683897853622483,4.67716274189439e-07,0.000683897853622483
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00203596409376328,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,72,"0.00018095085",1.43183320320228e-06,0.000783409083067175,6.13729791432152e-07,0.000783409083067175
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00202649387416624,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4528.23034994949,0.000792879302664214,6.2865758859329e-07,0.000792879302664214
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00156048723365003,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.00125888594318042,1.58479381793726e-06,0.00125888594318042
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00152679486200213,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=119",0.0013465001499207,0.00129257831482832,1.67075869996442e-06,0.00129257831482832
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,5,1989-04-01,2019-03-01,2019-04-01,0.00281937317683045,0.00141237118264599,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,0.00140700199418446,1.97965461163905e-06,0.00140700199418446
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00281937317683045,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.0020940171161099,4.38490768256124e-06,0.0020940171161099
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00200051446502939,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00127515840430884,1.62602895607946e-06,0.00127515840430884
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00135189664002332,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.008096964",1.46600073889996e-06,-0.000626540579302765,3.92553097513045e-07,0.000626540579302765
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00173422375189663,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,55,"0.00010457631",1.46594907698637e-06,-0.00100886769117608,1.01781401829895e-06,0.00100886769117608
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00173831090135163,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,69,"0.00019057208",1.45309365147236e-06,-0.00101295484063108,1.02607750915793e-06,0.00101295484063108
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00214134970211613,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4529.31904490788,-0.00141599364139558,2.00503799247271e-06,0.00141599364139558
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.0012457989563694,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.000520442895648846,2.70860807631355e-07,0.000520442895648846
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00157703994773328,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=98",0.00129379122815472,-0.000851683887012733,7.25365443397118e-07,0.000851683887012733
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,6,1989-05-01,2019-04-01,2019-05-01,0.00072535606072055,0.00162004195635735,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,-0.0008946858956368,8.00462851851423e-07,0.0008946858956368
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.00072535606072055,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.000251740772458042,6.33734165177718e-08,0.000251740772458042
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.00115935666287831,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.000685741374615803,4.70241232859971e-07,0.000685741374615803
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000684574940353071,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.0081080036",1.47674102933972e-06,-0.000210959652090563,4.45039748101714e-08,0.000210959652090563
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000294157540934153,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,65,"8.6939465e-05",1.47130359339837e-06,0.000179457747328355,3.22050830761675e-08,0.000179457747328355
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000269135943145217,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,75,"0.00017387893",1.4619868117468e-06,0.000204479345117291,4.18118025795961e-08,0.000204479345117291
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000742375901365006,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4529.12783076063,-0.000268760613102498,7.22322671552307e-08,0.000268760613102498
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000706613399695856,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.000232998111433348,5.42881199315068e-08,0.000232998111433348
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000446187303168699,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=43",0.00138045304971658,2.74279850938086e-05,7.52294366306188e-10,2.74279850938086e-05
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,7,1989-06-01,2019-05-01,2019-06-01,0.000473615288262508,0.000400382293284199,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,33,"ntree=600;refresh=TRUE;last_refresh=7;source=boruta_confirmed",,7.32329949783084e-05,5.36307155349294e-09,7.32329949783084e-05
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.000473615288262508,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.000859035822023735,7.37942543519994e-07,0.000859035822023735
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.00123322878357102,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,9.94223267152176e-05,9.88479904946748e-09,9.94223267152176e-05
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.000687831236582066,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.0080870456",1.47265499123913e-06,0.000644819873704177,4.1579266952387e-07,0.000644819873704177
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.000376861419059915,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,56,"9.9700878e-05",1.47075592215011e-06,0.000955789691226328,9.13533933854519e-07,0.000955789691226328
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.000352774845783459,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,68,"0.00019033864",1.4632107908323e-06,0.000979876264502784,9.6015749373593e-07,0.000979876264502784
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.00127969220056281,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4530.23587977752,5.2958909723434e-05,2.80464611909484e-09,5.2958909723434e-05
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.00120635613861401,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.000126294971672234,1.59504198696905e-08,0.000126294971672234
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.00117616599891335,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=33",0.00133173915811572,0.000156485111372895,2.44875900813873e-08,0.000156485111372895
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,8,1989-07-01,2019-06-01,2019-07-01,0.00133265111028624,0.000794807548798603,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,33,"ntree=600;refresh=FALSE;last_refresh=7;source=boruta_confirmed",,0.00053784356148764,2.89275696633709e-07,0.00053784356148764
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RW","RW","Baseline",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00133265111028624,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.000869536268826465,7.56093322804651e-07,0.000869536268826465
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","AR","AR(4)","Baseline",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00164785656956997,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00118474172811019,1.40361296232552e-06,0.00118474172811019
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Ridge","Ridge","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00191117153048403,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"0.0080898986",1.48449470180897e-06,-0.00144805668902425,2.09686817462788e-06,0.00144805668902425
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","LASSO","LASSO","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00215007259832256,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,53,"0.00010448506",1.47989035909669e-06,-0.00168695775686278,2.84582647343952e-06,0.00168695775686278
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","ElasticNet","ElasticNet","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00217653597187213,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,63,"0.00020897012",1.46835879515613e-06,-0.00171342113041236,2.93581197014356e-06,0.00171342113041236
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","Factor","Factor","Factor",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.0022571540138485,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4530.41699911321,-0.00179403917238873,3.21857655206522e-06,0.00179403917238873
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","RandomForest","RandomForest","Tree",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00198906797886634,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00152595313740657,2.32853297756094e-06,0.00152595313740657
"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]","XGBoost","XGBoost","Boosting",1,9,1989-08-01,2019-07-01,2019-08-01,0.000463114841459777,0.00178292021155357,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=77",0.0013514723455559,-0.0013198053700938,1.74188621492842e-06,0.0013198053700938
