"track","track_label","horizon","loss","model","model_family","n_evaluation","mean_loss","loss_rank","in_mcs","mcs_rank","mcs_stage_p_value","mcs_p_value","mcs_statistic_value","mcs_detail_status","mcs_output_format","mcs_statistic","alpha","confidence_level","bootstrap_samples","block_length","mcs_package_version","mcs_object_class","mcs_status","status_message"
"monthly_transformed","Target-month transformed change",3,"SE","XGBoost","Boosting",90,0.000357159487208899,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RandomForest","Tree",90,0.0004013788658063,2,TRUE,,0.1582,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","BorutaRF","FeatureSelection+Tree",90,0.000403827609036393,3,TRUE,,0.2032,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ridge","Regularization",90,0.000409726272948992,4,TRUE,,0.2658,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","ElasticNet","Regularization",90,0.000443735243509674,5,TRUE,,0.6036,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Median","Ensemble",90,0.000444359074952175,6,TRUE,,0.585,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_Mean","Ensemble",90,0.000444683150615857,7,TRUE,,0.6544,0.6544,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Ensemble_InvRMSE","Ensemble",90,0.000445334645993479,8,TRUE,,0.666,0.666,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","LASSO","Regularization",90,0.000451428783411567,9,TRUE,,0.5868,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","AR(4)","Baseline",90,0.00046180496455463,10,TRUE,,0.6194,0.6194,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","Factor","Factor",90,0.000581409564906926,11,TRUE,,0.5318,0.5318,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"SE","RW","Baseline",90,0.000838107827460895,12,TRUE,,0.3178,0.3178,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,8,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","XGBoost","Boosting",90,0.00830638121684492,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ridge","Regularization",90,0.00885717099507313,2,TRUE,,0.5046,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","ElasticNet","Regularization",90,0.00890792534867371,3,TRUE,,0.5282,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_InvRMSE","Ensemble",90,0.00895089700449784,4,TRUE,,0.4796,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","LASSO","Regularization",90,0.00895445670749519,5,TRUE,,0.6814,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Mean","Ensemble",90,0.00896796852853789,6,TRUE,,0.6518,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Ensemble_Median","Ensemble",90,0.00898478744355905,7,TRUE,,0.2972,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","BorutaRF","FeatureSelection+Tree",90,0.00913457473342157,8,TRUE,,0.6142,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","AR(4)","Baseline",90,0.00932409384394554,9,TRUE,,0.8484,0.8484,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RandomForest","Tree",90,0.00932771764358349,10,TRUE,,0.6216,0.6216,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","Factor","Factor",90,0.0100816534644765,11,TRUE,,0.38,0.38,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",3,"AE","RW","Baseline",90,0.0128220497177866,12,TRUE,,0.115,0.115,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ensemble_Median","Ensemble",90,0.000357927659351297,1,TRUE,,1,1,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","XGBoost","Boosting",90,0.000367486113917305,3,TRUE,,0.353,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
"monthly_transformed","Target-month transformed change",6,"SE","Ridge","Regularization",90,0.000373482656449041,4,TRUE,,0.736,0.7536,,"mcs_0.2.0_pvalues_available","MCS_0.2.0","Tmax",0.1,0.9,5000,9,"0.2.0","SSM","ok",
