"horizon","forecast_number","window_start_index","window_end_index","origin_index","target_index","window_start_date","origin_date","target_date","actual","evaluation_included","target_feature_valid","origin_level","actual_level","target_mode"
6,27,33,392,392,398,1990-09-01,2020-08-01,2021-02-01,-0.00354962376110457,TRUE,TRUE,95.9549,95.6149,"cumulative_log_change"
6,28,34,393,393,399,1990-10-01,2020-09-01,2021-03-01,0.02489111153898,TRUE,TRUE,95.9669,98.3856,"cumulative_log_change"
6,29,35,394,394,400,1990-11-01,2020-10-01,2021-04-01,0.0186315445789944,TRUE,TRUE,96.7394,98.5587,"cumulative_log_change"
6,30,36,395,395,401,1990-12-01,2020-11-01,2021-05-01,0.0239352056443884,TRUE,TRUE,97.0816,99.4333,"cumulative_log_change"
6,31,37,396,396,402,1991-01-01,2020-12-01,2021-06-01,0.0144904400942689,TRUE,TRUE,98.363,99.7987,"cumulative_log_change"
6,32,38,397,397,403,1991-02-01,2021-01-01,2021-07-01,0.0137567759727251,TRUE,TRUE,98.8822,100.2519,"cumulative_log_change"
6,33,39,398,398,404,1991-03-01,2021-02-01,2021-08-01,0.0452784248780143,TRUE,TRUE,95.6149,100.0437,"cumulative_log_change"
6,34,40,399,399,405,1991-04-01,2021-03-01,2021-09-01,0.0047890136067279,TRUE,TRUE,98.3856,98.8579,"cumulative_log_change"
6,35,41,400,400,406,1991-05-01,2021-04-01,2021-10-01,0.0163771467098535,TRUE,TRUE,98.5587,100.1861,"cumulative_log_change"
6,36,42,401,401,407,1991-06-01,2021-05-01,2021-11-01,0.0142998871556239,TRUE,TRUE,99.4333,100.8654,"cumulative_log_change"
6,37,43,402,402,408,1991-07-01,2021-06-01,2021-12-01,0.00772469758169336,TRUE,TRUE,99.7987,100.5726,"cumulative_log_change"
6,38,44,403,403,409,1991-08-01,2021-07-01,2022-01-01,-0.000661552877261329,TRUE,TRUE,100.2519,100.1856,"cumulative_log_change"
6,39,45,404,404,410,1991-09-01,2021-08-01,2022-02-01,0.00759475515382402,TRUE,TRUE,100.0437,100.8064,"cumulative_log_change"
6,40,46,405,405,411,1991-10-01,2021-09-01,2022-03-01,0.0252979054820202,TRUE,TRUE,98.8579,101.3907,"cumulative_log_change"
6,41,47,406,406,412,1991-11-01,2021-10-01,2022-04-01,0.0124380342159052,TRUE,TRUE,100.1861,101.44,"cumulative_log_change"
6,42,48,407,407,413,1991-12-01,2021-11-01,2022-05-01,0.00463010269842812,TRUE,TRUE,100.8654,101.3335,"cumulative_log_change"
6,43,49,408,408,414,1992-01-01,2021-12-01,2022-06-01,0.00441886402196445,TRUE,TRUE,100.5726,101.018,"cumulative_log_change"
6,44,50,409,409,415,1992-02-01,2022-01-01,2022-07-01,0.0103015380098315,TRUE,TRUE,100.1856,101.223,"cumulative_log_change"
6,45,51,410,410,416,1992-03-01,2022-02-01,2022-08-01,0.00287168224321022,TRUE,TRUE,100.8064,101.0963,"cumulative_log_change"
6,46,52,411,411,417,1992-04-01,2022-03-01,2022-09-01,-0.000975910676544345,TRUE,TRUE,101.3907,101.2918,"cumulative_log_change"
6,47,53,412,412,418,1992-05-01,2022-04-01,2022-10-01,-0.00184614313713194,TRUE,TRUE,101.44,101.2529,"cumulative_log_change"
6,48,54,413,413,419,1992-06-01,2022-05-01,2022-11-01,-0.00374020339254688,TRUE,TRUE,101.3335,100.9552,"cumulative_log_change"
6,49,55,414,414,420,1992-07-01,2022-06-01,2022-12-01,-0.012467265500602,TRUE,TRUE,101.018,99.7664,"cumulative_log_change"
6,50,56,415,415,421,1992-08-01,2022-07-01,2023-01-01,-0.00711852625274467,TRUE,TRUE,101.223,100.505,"cumulative_log_change"
6,51,57,416,416,422,1992-09-01,2022-08-01,2023-02-01,-0.00450783685148792,TRUE,TRUE,101.0963,100.6416,"cumulative_log_change"
6,52,58,417,417,423,1992-10-01,2022-09-01,2023-03-01,-0.00268199375543432,TRUE,TRUE,101.2918,101.0205,"cumulative_log_change"
6,53,59,418,418,424,1992-11-01,2022-10-01,2023-04-01,9.87625545789683e-07,TRUE,TRUE,101.2529,101.253,"cumulative_log_change"
6,54,60,419,419,425,1992-12-01,2022-11-01,2023-05-01,-0.000263517926192947,TRUE,TRUE,100.9552,100.9286,"cumulative_log_change"
6,55,61,420,420,426,1993-01-01,2022-12-01,2023-06-01,0.00353401806630949,TRUE,TRUE,99.7664,100.1196,"cumulative_log_change"
6,56,62,421,421,427,1993-02-01,2023-01-01,2023-07-01,0.00398885002825633,TRUE,TRUE,100.505,100.9067,"cumulative_log_change"
6,57,63,422,422,428,1993-03-01,2023-02-01,2023-08-01,0.00196246952887336,TRUE,TRUE,100.6416,100.8393,"cumulative_log_change"
6,58,64,423,423,429,1993-04-01,2023-03-01,2023-09-01,5.93937090176411e-06,TRUE,TRUE,101.0205,101.0211,"cumulative_log_change"
6,59,65,424,424,430,1993-05-01,2023-04-01,2023-10-01,-0.00777410830489522,TRUE,TRUE,101.253,100.4689,"cumulative_log_change"
6,60,66,425,425,431,1993-06-01,2023-05-01,2023-11-01,-0.000641252794004288,TRUE,TRUE,100.9286,100.8639,"cumulative_log_change"
6,61,67,426,426,432,1993-07-01,2023-06-01,2023-12-01,0.00481760095036776,TRUE,TRUE,100.1196,100.6031,"cumulative_log_change"
6,62,68,427,427,433,1993-08-01,2023-07-01,2024-01-01,-0.0168335401190634,TRUE,TRUE,100.9067,99.2223,"cumulative_log_change"
6,63,69,428,428,434,1993-09-01,2023-08-01,2024-02-01,-0.00551202816780982,TRUE,TRUE,100.8393,100.285,"cumulative_log_change"
6,64,70,429,429,435,1993-10-01,2023-09-01,2024-03-01,-0.0055946534278366,TRUE,TRUE,101.0211,100.4575,"cumulative_log_change"
6,65,71,430,430,436,1993-11-01,2023-10-01,2024-04-01,-0.00224699826447239,TRUE,TRUE,100.4689,100.2434,"cumulative_log_change"
6,66,72,431,431,437,1993-12-01,2023-11-01,2024-05-01,-8.92295474752558e-06,TRUE,TRUE,100.8639,100.863,"cumulative_log_change"
6,67,73,432,432,438,1994-01-01,2023-12-01,2024-06-01,0.0028873884746039,TRUE,TRUE,100.6031,100.894,"cumulative_log_change"
6,68,74,433,433,439,1994-02-01,2024-01-01,2024-07-01,0.00756436904425506,TRUE,TRUE,99.2223,99.9757,"cumulative_log_change"
6,69,75,434,434,440,1994-03-01,2024-02-01,2024-08-01,0.00145379639278165,TRUE,TRUE,100.285,100.4309,"cumulative_log_change"
6,70,76,435,435,441,1994-04-01,2024-03-01,2024-09-01,-0.00648240437353476,TRUE,TRUE,100.4575,99.8084,"cumulative_log_change"
6,71,77,436,436,442,1994-05-01,2024-04-01,2024-10-01,-0.00775016409747131,TRUE,TRUE,100.2434,99.4695,"cumulative_log_change"
6,72,78,437,437,443,1994-06-01,2024-05-01,2024-11-01,-0.0156931209083258,TRUE,TRUE,100.863,99.2925,"cumulative_log_change"
6,73,79,438,438,444,1994-07-01,2024-06-01,2024-12-01,-0.00563261939246562,TRUE,TRUE,100.894,100.3273,"cumulative_log_change"
6,74,80,439,439,445,1994-08-01,2024-07-01,2025-01-01,0.000889820315020273,TRUE,TRUE,99.9757,100.0647,"cumulative_log_change"
6,75,81,440,440,446,1994-09-01,2024-08-01,2025-02-01,0.00663327333387986,TRUE,TRUE,100.4309,101.0993,"cumulative_log_change"
6,76,82,441,441,447,1994-10-01,2024-09-01,2025-03-01,0.0122680887504503,TRUE,TRUE,99.8084,101.0404,"cumulative_log_change"
6,77,83,442,442,448,1994-11-01,2024-10-01,2025-04-01,0.016534987836458,TRUE,TRUE,99.4695,101.1279,"cumulative_log_change"
6,78,84,443,443,449,1994-12-01,2024-11-01,2025-05-01,0.0167088348319018,TRUE,TRUE,99.2925,100.9655,"cumulative_log_change"
6,79,85,444,444,450,1995-01-01,2024-12-01,2025-06-01,0.0114091120018101,TRUE,TRUE,100.3273,101.4785,"cumulative_log_change"
6,80,86,445,445,451,1995-02-01,2025-01-01,2025-07-01,0.0181160804651483,TRUE,TRUE,100.0647,101.894,"cumulative_log_change"
6,81,87,446,446,452,1995-03-01,2025-02-01,2025-08-01,0.00518341366942554,TRUE,TRUE,101.0993,101.6247,"cumulative_log_change"
6,82,88,447,447,453,1995-04-01,2025-03-01,2025-09-01,0.00619216574481651,TRUE,TRUE,101.0404,101.668,"cumulative_log_change"
6,83,89,448,448,454,1995-05-01,2025-04-01,2025-10-01,0.000905373691552747,TRUE,TRUE,101.1279,101.2195,"cumulative_log_change"
6,84,90,449,449,455,1995-06-01,2025-05-01,2025-11-01,0.00068217858198949,TRUE,TRUE,100.9655,101.0344,"cumulative_log_change"
6,85,91,450,450,456,1995-07-01,2025-06-01,2025-12-01,0.000153715329366477,TRUE,TRUE,101.4785,101.4941,"cumulative_log_change"
6,86,92,451,451,457,1995-08-01,2025-07-01,2026-01-01,-0.0075905150976503,TRUE,TRUE,101.894,101.1235,"cumulative_log_change"
6,87,93,452,452,458,1995-09-01,2025-08-01,2026-02-01,0.0031890150519569,TRUE,TRUE,101.6247,101.9493,"cumulative_log_change"
6,88,94,453,453,459,1995-10-01,2025-09-01,2026-03-01,-0.000400402769210828,TRUE,TRUE,101.668,101.6273,"cumulative_log_change"
6,89,95,454,454,460,1995-11-01,2025-10-01,2026-04-01,0.0126591735633879,TRUE,TRUE,101.2195,102.509,"cumulative_log_change"
6,90,96,455,455,461,1995-12-01,2025-11-01,2026-05-01,0.0158397356536684,TRUE,TRUE,101.0344,102.6475,"cumulative_log_change"
12,1,1,360,360,372,1988-01-01,2017-12-01,2018-12-01,0.0255824963419027,TRUE,TRUE,101.4644,104.0936,"cumulative_log_change"
12,2,2,361,361,373,1988-02-01,2018-01-01,2019-01-01,0.0189359992585558,TRUE,TRUE,101.4625,103.4021,"cumulative_log_change"
12,3,3,362,362,374,1988-03-01,2018-02-01,2019-02-01,0.0110353041394369,TRUE,TRUE,101.7085,102.8371,"cumulative_log_change"
12,4,4,363,363,375,1988-04-01,2018-03-01,2019-03-01,0.00652422999759406,TRUE,TRUE,102.2067,102.8757,"cumulative_log_change"
12,5,5,364,364,376,1988-05-01,2018-04-01,2019-04-01,-0.0103003290467392,TRUE,TRUE,103.3329,102.274,"cumulative_log_change"
12,6,6,365,365,377,1988-06-01,2018-05-01,2019-05-01,-0.000101565277263127,TRUE,TRUE,102.4024,102.392,"cumulative_log_change"
12,7,7,366,366,378,1988-07-01,2018-06-01,2019-06-01,-0.00739661651066115,TRUE,TRUE,103.198,102.4375,"cumulative_log_change"
12,8,8,367,367,379,1988-08-01,2018-07-01,2019-07-01,-0.0138702910532702,TRUE,TRUE,103.3646,101.9408,"cumulative_log_change"
12,9,9,368,368,380,1988-09-01,2018-08-01,2019-08-01,-0.0134872953281349,TRUE,TRUE,104.0327,102.639,"cumulative_log_change"
12,10,10,369,369,381,1988-10-01,2018-09-01,2019-09-01,-0.0175272823265118,TRUE,TRUE,104.1004,102.2917,"cumulative_log_change"
12,11,11,370,370,382,1988-11-01,2018-10-01,2019-10-01,-0.0249022549343056,TRUE,TRUE,103.9856,101.4281,"cumulative_log_change"
12,12,12,371,371,383,1988-12-01,2018-11-01,2019-11-01,-0.020688555143531,TRUE,TRUE,104.0681,101.9372,"cumulative_log_change"
12,13,13,372,372,384,1989-01-01,2018-12-01,2019-12-01,-0.0232602414815375,TRUE,TRUE,104.0936,101.7003,"cumulative_log_change"
12,14,14,373,373,385,1989-02-01,2019-01-01,2020-01-01,-0.023170157023225,TRUE,TRUE,103.4021,101.0338,"cumulative_log_change"
12,15,15,374,374,386,1989-03-01,2019-02-01,2020-02-01,-0.0143344670771492,TRUE,TRUE,102.8371,101.3735,"cumulative_log_change"
12,16,16,375,375,387,1989-04-01,2019-03-01,2020-03-01,-0.0546151737707152,TRUE,TRUE,102.8757,97.4078,"cumulative_log_change"
12,17,17,376,376,388,1989-05-01,2019-04-01,2020-04-01,-0.19017167564501,TRUE,TRUE,102.274,84.5619,"cumulative_log_change"
12,18,18,377,377,389,1989-06-01,2019-05-01,2020-05-01,-0.174921859462878,TRUE,TRUE,102.392,85.9604,"cumulative_log_change"
12,19,19,378,378,390,1989-07-01,2019-06-01,2020-06-01,-0.111893639821609,TRUE,TRUE,102.4375,91.5934,"cumulative_log_change"
12,20,20,379,379,391,1989-08-01,2019-07-01,2020-07-01,-0.0702459236514432,TRUE,TRUE,101.9408,95.0256,"cumulative_log_change"
12,21,21,380,380,392,1989-09-01,2019-08-01,2020-08-01,-0.0673396880550943,TRUE,TRUE,102.639,95.9549,"cumulative_log_change"
12,22,22,381,381,393,1989-10-01,2019-09-01,2020-09-01,-0.0638251953993469,TRUE,TRUE,102.2917,95.9669,"cumulative_log_change"
12,23,23,382,382,394,1989-11-01,2019-10-01,2020-10-01,-0.0473294078977595,TRUE,TRUE,101.4281,96.7394,"cumulative_log_change"
12,24,24,383,383,395,1989-12-01,2019-11-01,2020-11-01,-0.0488050754219733,TRUE,TRUE,101.9372,97.0816,"cumulative_log_change"
12,25,25,384,384,396,1990-01-01,2019-12-01,2020-12-01,-0.0333655358164657,TRUE,TRUE,101.7003,98.363,"cumulative_log_change"
12,26,26,385,385,397,1990-02-01,2020-01-01,2021-01-01,-0.0215258716698159,TRUE,TRUE,101.0338,98.8822,"cumulative_log_change"
12,27,27,386,386,398,1990-03-01,2020-02-01,2021-02-01,-0.0584830501252487,TRUE,TRUE,101.3735,95.6149,"cumulative_log_change"
12,28,28,387,387,399,1990-04-01,2020-03-01,2021-03-01,0.0099881623082263,TRUE,TRUE,97.4078,98.3856,"cumulative_log_change"
12,29,29,388,388,400,1990-05-01,2020-04-01,2021-04-01,0.153168499201003,TRUE,TRUE,84.5619,98.5587,"cumulative_log_change"
12,30,30,389,389,401,1990-06-01,2020-05-01,2021-05-01,0.145600342528938,TRUE,TRUE,85.9604,99.4333,"cumulative_log_change"
12,31,31,390,390,402,1990-07-01,2020-06-01,2021-06-01,0.0857959404980351,TRUE,TRUE,91.5934,99.7987,"cumulative_log_change"
12,32,32,391,391,403,1990-08-01,2020-07-01,2021-07-01,0.0535396896422951,TRUE,TRUE,95.0256,100.2519,"cumulative_log_change"
12,33,33,392,392,404,1990-09-01,2020-08-01,2021-08-01,0.0417288011169097,TRUE,TRUE,95.9549,100.0437,"cumulative_log_change"
12,34,34,393,393,405,1990-10-01,2020-09-01,2021-09-01,0.0296801251457079,TRUE,TRUE,95.9669,98.8579,"cumulative_log_change"
12,35,35,394,394,406,1990-11-01,2020-10-01,2021-10-01,0.0350086912888479,TRUE,TRUE,96.7394,100.1861,"cumulative_log_change"
12,36,36,395,395,407,1990-12-01,2020-11-01,2021-11-01,0.0382350928000124,TRUE,TRUE,97.0816,100.8654,"cumulative_log_change"
12,37,37,396,396,408,1991-01-01,2020-12-01,2021-12-01,0.0222151376759623,TRUE,TRUE,98.363,100.5726,"cumulative_log_change"
12,38,38,397,397,409,1991-02-01,2021-01-01,2022-01-01,0.0130952230954637,TRUE,TRUE,98.8822,100.1856,"cumulative_log_change"
12,39,39,398,398,410,1991-03-01,2021-02-01,2022-02-01,0.0528731800318383,TRUE,TRUE,95.6149,100.8064,"cumulative_log_change"
12,40,40,399,399,411,1991-04-01,2021-03-01,2022-03-01,0.0300869190887481,TRUE,TRUE,98.3856,101.3907,"cumulative_log_change"
12,41,41,400,400,412,1991-05-01,2021-04-01,2022-04-01,0.0288151809257586,TRUE,TRUE,98.5587,101.44,"cumulative_log_change"
12,42,42,401,401,413,1991-06-01,2021-05-01,2022-05-01,0.018929989854052,TRUE,TRUE,99.4333,101.3335,"cumulative_log_change"
12,43,43,402,402,414,1991-07-01,2021-06-01,2022-06-01,0.0121435616036578,TRUE,TRUE,99.7987,101.018,"cumulative_log_change"
12,44,44,403,403,415,1991-08-01,2021-07-01,2022-07-01,0.00963998513257014,TRUE,TRUE,100.2519,101.223,"cumulative_log_change"
12,45,45,404,404,416,1991-09-01,2021-08-01,2022-08-01,0.0104664373970342,TRUE,TRUE,100.0437,101.0963,"cumulative_log_change"
12,46,46,405,405,417,1991-10-01,2021-09-01,2022-09-01,0.0243219948054758,TRUE,TRUE,98.8579,101.2918,"cumulative_log_change"
12,47,47,406,406,418,1991-11-01,2021-10-01,2022-10-01,0.0105918910787732,TRUE,TRUE,100.1861,101.2529,"cumulative_log_change"
12,48,48,407,407,419,1991-12-01,2021-11-01,2022-11-01,0.000889899305881237,TRUE,TRUE,100.8654,100.9552,"cumulative_log_change"
12,49,49,408,408,420,1992-01-01,2021-12-01,2022-12-01,-0.0080484014786375,TRUE,TRUE,100.5726,99.7664,"cumulative_log_change"
12,50,50,409,409,421,1992-02-01,2022-01-01,2023-01-01,0.0031830117570868,TRUE,TRUE,100.1856,100.505,"cumulative_log_change"
12,51,51,410,410,422,1992-03-01,2022-02-01,2023-02-01,-0.00163615460827771,TRUE,TRUE,100.8064,100.6416,"cumulative_log_change"
12,52,52,411,411,423,1992-04-01,2022-03-01,2023-03-01,-0.00365790443197866,TRUE,TRUE,101.3907,101.0205,"cumulative_log_change"
12,53,53,412,412,424,1992-05-01,2022-04-01,2023-04-01,-0.00184515551158615,TRUE,TRUE,101.44,101.253,"cumulative_log_change"
12,54,54,413,413,425,1992-06-01,2022-05-01,2023-05-01,-0.00400372131873983,TRUE,TRUE,101.3335,100.9286,"cumulative_log_change"
12,55,55,414,414,426,1992-07-01,2022-06-01,2023-06-01,-0.00893324743429247,TRUE,TRUE,101.018,100.1196,"cumulative_log_change"
12,56,56,415,415,427,1992-08-01,2022-07-01,2023-07-01,-0.00312967622448834,TRUE,TRUE,101.223,100.9067,"cumulative_log_change"
12,57,57,416,416,428,1992-09-01,2022-08-01,2023-08-01,-0.00254536732261457,TRUE,TRUE,101.0963,100.8393,"cumulative_log_change"
12,58,58,417,417,429,1992-10-01,2022-09-01,2023-09-01,-0.00267605438453256,TRUE,TRUE,101.2918,101.0211,"cumulative_log_change"
12,59,59,418,418,430,1992-11-01,2022-10-01,2023-10-01,-0.00777312067934943,TRUE,TRUE,101.2529,100.4689,"cumulative_log_change"
12,60,60,419,419,431,1992-12-01,2022-11-01,2023-11-01,-0.000904770720197234,TRUE,TRUE,100.9552,100.8639,"cumulative_log_change"
12,61,61,420,420,432,1993-01-01,2022-12-01,2023-12-01,0.00835161901667725,TRUE,TRUE,99.7664,100.6031,"cumulative_log_change"
12,62,62,421,421,433,1993-02-01,2023-01-01,2024-01-01,-0.012844690090807,TRUE,TRUE,100.505,99.2223,"cumulative_log_change"
12,63,63,422,422,434,1993-03-01,2023-02-01,2024-02-01,-0.00354955863893647,TRUE,TRUE,100.6416,100.285,"cumulative_log_change"
12,64,64,423,423,435,1993-04-01,2023-03-01,2024-03-01,-0.00558871405693484,TRUE,TRUE,101.0205,100.4575,"cumulative_log_change"
12,65,65,424,424,436,1993-05-01,2023-04-01,2024-04-01,-0.0100211065693676,TRUE,TRUE,101.253,100.2434,"cumulative_log_change"
12,66,66,425,425,437,1993-06-01,2023-05-01,2024-05-01,-0.000650175748751813,TRUE,TRUE,100.9286,100.863,"cumulative_log_change"
12,67,67,426,426,438,1993-07-01,2023-06-01,2024-06-01,0.00770498942497166,TRUE,TRUE,100.1196,100.894,"cumulative_log_change"
12,68,68,427,427,439,1993-08-01,2023-07-01,2024-07-01,-0.00926917107480829,TRUE,TRUE,100.9067,99.9757,"cumulative_log_change"
12,69,69,428,428,440,1993-09-01,2023-08-01,2024-08-01,-0.00405823177502818,TRUE,TRUE,100.8393,100.4309,"cumulative_log_change"
12,70,70,429,429,441,1993-10-01,2023-09-01,2024-09-01,-0.0120770578013714,TRUE,TRUE,101.0211,99.8084,"cumulative_log_change"
12,71,71,430,430,442,1993-11-01,2023-10-01,2024-10-01,-0.0099971623619437,TRUE,TRUE,100.4689,99.4695,"cumulative_log_change"
12,72,72,431,431,443,1993-12-01,2023-11-01,2024-11-01,-0.0157020438630733,TRUE,TRUE,100.8639,99.2925,"cumulative_log_change"
12,73,73,432,432,444,1994-01-01,2023-12-01,2024-12-01,-0.00274523091786172,TRUE,TRUE,100.6031,100.3273,"cumulative_log_change"
12,74,74,433,433,445,1994-02-01,2024-01-01,2025-01-01,0.00845418935927533,TRUE,TRUE,99.2223,100.0647,"cumulative_log_change"
12,75,75,434,434,446,1994-03-01,2024-02-01,2025-02-01,0.00808706972666151,TRUE,TRUE,100.285,101.0993,"cumulative_log_change"
12,76,76,435,435,447,1994-04-01,2024-03-01,2025-03-01,0.00578568437691551,TRUE,TRUE,100.4575,101.0404,"cumulative_log_change"
12,77,77,436,436,448,1994-05-01,2024-04-01,2025-04-01,0.0087848237389867,TRUE,TRUE,100.2434,101.1279,"cumulative_log_change"
12,78,78,437,437,449,1994-06-01,2024-05-01,2025-05-01,0.00101571392357602,TRUE,TRUE,100.863,100.9655,"cumulative_log_change"
12,79,79,438,438,450,1994-07-01,2024-06-01,2025-06-01,0.00577649260934443,TRUE,TRUE,100.894,101.4785,"cumulative_log_change"
12,80,80,439,439,451,1994-08-01,2024-07-01,2025-07-01,0.0190059007801686,TRUE,TRUE,99.9757,101.894,"cumulative_log_change"
12,81,81,440,440,452,1994-09-01,2024-08-01,2025-08-01,0.0118166870033054,TRUE,TRUE,100.4309,101.6247,"cumulative_log_change"
12,82,82,441,441,453,1994-10-01,2024-09-01,2025-09-01,0.0184602544952668,TRUE,TRUE,99.8084,101.668,"cumulative_log_change"
12,83,83,442,442,454,1994-11-01,2024-10-01,2025-10-01,0.0174403615280108,TRUE,TRUE,99.4695,101.2195,"cumulative_log_change"
12,84,84,443,443,455,1994-12-01,2024-11-01,2025-11-01,0.0173910134138913,TRUE,TRUE,99.2925,101.0344,"cumulative_log_change"
12,85,85,444,444,456,1995-01-01,2024-12-01,2025-12-01,0.0115628273311765,TRUE,TRUE,100.3273,101.4941,"cumulative_log_change"
12,86,86,445,445,457,1995-02-01,2025-01-01,2026-01-01,0.010525565367498,TRUE,TRUE,100.0647,101.1235,"cumulative_log_change"
12,87,87,446,446,458,1995-03-01,2025-02-01,2026-02-01,0.00837242872138244,TRUE,TRUE,101.0993,101.9493,"cumulative_log_change"
12,88,88,447,447,459,1995-04-01,2025-03-01,2026-03-01,0.00579176297560569,TRUE,TRUE,101.0404,101.6273,"cumulative_log_change"
12,89,89,448,448,460,1995-05-01,2025-04-01,2026-04-01,0.0135645472549406,TRUE,TRUE,101.1279,102.509,"cumulative_log_change"
12,90,90,449,449,461,1995-06-01,2025-05-01,2026-05-01,0.0165219142356579,TRUE,TRUE,100.9655,102.6475,"cumulative_log_change"
