"track","track_label","horizon","loss","benchmark_model","model","model_family","n_evaluation","mean_model_loss","mean_benchmark_loss","mean_loss_difference","relative_loss","dm_statistic","dm_p_value","dm_p_value_adjusted","p_adjust_method","significance_level","significant_better","significant_worse","conclusion","dm_test_status","status_message","target_code","target_name"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_InvRMSE","Ensemble",88,1.05251693260953e-05,1.77672454048057e-05,-7.24207607871043e-06,0.592391734694474,-1.49027274578548,0.139769226928173,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","AR(4)","Baseline",88,1.06254210181883e-05,1.77672454048057e-05,-7.14182438661738e-06,0.598034235251479,-1.3108882435126,0.193345244747262,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","RandomForest","Tree",88,1.12877936164511e-05,1.77672454048057e-05,-6.47945178835464e-06,0.635314780612977,-1.29431275066853,0.198982481193903,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Factor","Factor",88,1.14649087490362e-05,1.77672454048057e-05,-6.30233665576952e-06,0.645283412696891,-1.21257854207179,0.228573464091129,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","BorutaRF","FeatureSelection+Tree",88,1.18981761076378e-05,1.77672454048057e-05,-5.8690692971679e-06,0.669669148849578,-1.17987497072406,0.241266122385634,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_Median","Ensemble",88,0.00222519743333944,0.00310252040020217,-0.000877322966862736,0.71722249858355,-1.94649850407417,0.0548218355710409,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ridge","Regularization",88,0.00222644085949656,0.00310252040020217,-0.000876079540705615,0.717623277948945,-1.96715058931737,0.0523523275258614,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","AR(4)","Baseline",88,0.00223212545862281,0.00310252040020217,-0.000870394941579362,0.719455529922497,-1.80073088349607,0.0752105473579852,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","LASSO","Regularization",88,0.00224872495680157,0.00310252040020217,-0.000853795443400597,0.724805856765693,-1.96457897861763,0.0526545815018786,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","ElasticNet","Regularization",88,0.00225210644104234,0.00310252040020217,-0.000850413959159832,0.725895771997368,-1.93683008691095,0.0560114977686698,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","XGBoost","Boosting",88,0.0022651311952116,0.00310252040020217,-0.000837389204990577,0.730093892392776,-1.85731049326884,0.0666503771414282,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_Mean","Ensemble",88,0.00229869189576126,0.00310252040020217,-0.000803828504440908,0.740911130064277,-1.93120087455333,0.0567141730786959,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Ensemble_InvRMSE","Ensemble",88,0.00230328867064954,0.00310252040020217,-0.000799231729552633,0.742392756063569,-1.886308658818,0.0625893686861072,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","Factor","Factor",88,0.00232476237238241,0.00310252040020217,-0.000777758027819761,0.74931412932238,-1.74587235996108,0.0843632604562845,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","RandomForest","Tree",88,0.00239507820006155,0.00310252040020217,-0.000707442200140622,0.771978227735578,-1.52203365585737,0.131627183192476,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",12,"AE","RW","BorutaRF","FeatureSelection+Tree",88,0.00253650543315227,0.00310252040020217,-0.000566014967049903,0.817562854054717,-1.32115697076471,0.189913274013472,0.575875602784476,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","AR(4)","Baseline",90,3.73060244353656e-06,4.28074706067187e-06,-5.50144617135316e-07,0.871483970125306,-0.665804761400981,0.507257902324464,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","BorutaRF","FeatureSelection+Tree",90,3.79048570663818e-06,4.28074706067187e-06,-4.90261354033692e-07,0.885472945005832,-0.536030664993516,0.593274532797808,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Ensemble_InvRMSE","Ensemble",90,3.82027649254329e-06,4.28074706067187e-06,-4.60470568128584e-07,0.892432194287061,-0.502652401702018,0.616450224727441,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Ensemble_Mean","Ensemble",90,3.86139710734189e-06,4.28074706067187e-06,-4.1934995332998e-07,0.902038137879568,-0.439221913639612,0.661565303863688,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Ensemble_Median","Ensemble",90,4.02187522147657e-06,4.28074706067187e-06,-2.58871839195304e-07,0.939526480886102,-0.25364957542881,0.800351331637965,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Factor","Factor",90,4.13364120208097e-06,4.28074706067187e-06,-1.471058585909e-07,0.965635470513455,-0.173480316045421,0.862667857528672,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","LASSO","Regularization",90,4.29778080623189e-06,4.28074706067187e-06,1.70337455600188e-08,1.00397915254478,0.0151597306730069,0.987938680465338,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","XGBoost","Boosting",90,4.36327082316632e-06,4.28074706067187e-06,8.25237624944434e-08,1.01927788802394,0.0686985811571125,0.945383659794928,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","RandomForest","Tree",90,4.37841271390939e-06,4.28074706067187e-06,9.76656532375178e-08,1.02281509555535,0.0919514511059275,0.92694326792916,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","ElasticNet","Regularization",90,4.4714570032835e-06,4.28074706067187e-06,1.90709942611628e-07,1.04455062163418,0.166296384083437,0.868300922323114,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"SE","RW","Ridge","Regularization",90,6.12850240883914e-06,4.28074706067187e-06,1.84775534816727e-06,1.43164319731548,1.19298999791097,0.236043988980734,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","AR(4)","Baseline",90,0.00147561341881384,0.00145694992248573,1.86634963281083e-05,1.01280997791349,0.15190518258214,0.879605540346861,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00148998899979772,0.00145694992248573,3.30390773119822e-05,1.02267687914463,0.251731741035906,0.801828789235764,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00149662013780926,0.00145694992248573,3.96702153235216e-05,1.02722826276406,0.285018795307614,0.776291938142504,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_Mean","Ensemble",90,0.00149871268838471,0.00145694992248573,4.1762765898979e-05,1.02866451705336,0.307723048160575,0.759012058037742,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ensemble_Median","Ensemble",90,0.00154021137866032,0.00145694992248573,8.32614561745882e-05,1.05714778173881,0.572523238270239,0.568411046420934,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Factor","Factor",90,0.00154648466697926,0.00145694992248573,8.95347444935237e-05,1.06145354971485,0.727649240352904,0.468738279363707,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","LASSO","Regularization",90,0.00155973731153906,0.00145694992248573,0.000102787389053323,1.07054970625068,0.657487695074612,0.512564246066273,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","XGBoost","Boosting",90,0.00156855266563679,0.00145694992248573,0.000111602743151056,1.07660026019333,0.631127119721721,0.529574942481559,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","ElasticNet","Regularization",90,0.00158694850029173,0.00145694992248573,0.000129998577805998,1.08922652439845,0.810803416498861,0.419641475803039,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","RandomForest","Tree",90,0.00161965494875987,0.00145694992248573,0.000162705026274136,1.11167509861735,1.01585054841392,0.312454227515239,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",1,"AE","RW","Ridge","Regularization",90,0.00180305060677989,0.00145694992248573,0.000346100684294153,1.23755153073735,1.72159216591327,0.0886175752779251,0.974793328057176,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","BorutaRF","FeatureSelection+Tree",90,4.33962702315168e-06,5.41889774108396e-06,-1.07927071793228e-06,0.800832056720747,-0.847795399739615,0.398826175928039,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_InvRMSE","Ensemble",90,5.13491203873714e-06,5.41889774108396e-06,-2.83985702346821e-07,0.947593456102013,-0.234219129821736,0.815352825275261,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_Mean","Ensemble",90,5.18075744492289e-06,5.41889774108396e-06,-2.38140296161063e-07,0.956053738686453,-0.19577833859928,0.845229969465368,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","AR(4)","Baseline",90,5.25170908023914e-06,5.41889774108396e-06,-1.67188660844813e-07,0.969147109092453,-0.106321890963069,0.915566249021339,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","RandomForest","Tree",90,5.25173375015412e-06,5.41889774108396e-06,-1.67163990929833e-07,0.969151661663135,-0.126058530671186,0.899969930101747,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ensemble_Median","Ensemble",90,5.83154765539825e-06,5.41889774108396e-06,4.12649914314298e-07,1.07615015710405,0.286729167815291,0.774986147566848,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","XGBoost","Boosting",90,5.88854643321985e-06,5.41889774108396e-06,4.69648692135897e-07,1.08666867591451,0.293032951044907,0.770179111930705,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","ElasticNet","Regularization",90,6.2825605210252e-06,5.41889774108396e-06,8.63662779941249e-07,1.15937978925,0.531789395405042,0.596196802905582,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","LASSO","Regularization",90,6.29865731208392e-06,5.41889774108396e-06,8.79759570999966e-07,1.16235028100456,0.542701135479877,0.588692070201397,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Ridge","Regularization",90,7.18589947791917e-06,5.41889774108396e-06,1.76700173683521e-06,1.32608139538019,1.14234156991173,0.256375967325038,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"SE","RW","Factor","Factor",90,8.16377734360992e-06,5.41889774108396e-06,2.74487960252597e-06,1.50653836512089,1.18775192797505,0.238091335912725,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00162069764638599,0.00179996770976653,-0.000179270063380541,0.900403733684871,-0.780661442246559,0.437073104454654,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00170751642878995,0.00179996770976653,-9.24512809765768e-05,0.948637255838013,-0.412594145861206,0.680896216090803,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_Mean","Ensemble",90,0.00170882704095416,0.00179996770976653,-9.11406688123681e-05,0.949365386768972,-0.40399107192433,0.687188396101119,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","AR(4)","Baseline",90,0.00173011909987038,0.00179996770976653,-6.98486098961532e-05,0.961194520592143,-0.267374231035895,0.789799654517177,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","RandomForest","Tree",90,0.00177184111343652,0.00179996770976653,-2.8126596330005e-05,0.984373832831894,-0.116183150573718,0.907769148610901,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ensemble_Median","Ensemble",90,0.00180579907220279,0.00179996770976653,5.83136243625906e-06,1.00323970391503,0.0232505163489276,0.981502493274084,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","XGBoost","Boosting",90,0.00182010133511884,0.00179996770976653,2.01336253523069e-05,1.0111855480757,0.078645395756528,0.937491232397184,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","ElasticNet","Regularization",90,0.00188361098434506,0.00179996770976653,8.36432745785292e-05,1.04646931949095,0.319395813693242,0.750174873941054,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","LASSO","Regularization",90,0.00189111998578647,0.00179996770976653,9.11522760199442e-05,1.05064106179536,0.349149097425336,0.727802096607534,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Ridge","Regularization",90,0.00194606980152193,0.00179996770976653,0.000146102091755399,1.08116928485031,0.584840180562904,0.560134949613809,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",3,"AE","RW","Factor","Factor",90,0.00197985392008394,0.00179996770976653,0.000179886210317414,1.09993857630965,0.70568865545139,0.482224833938303,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","BorutaRF","FeatureSelection+Tree",90,4.71446011183304e-06,6.20328386092732e-06,-1.48882374909428e-06,0.759994257481598,-0.991021396857963,0.324361848626794,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_InvRMSE","Ensemble",90,5.09618503435135e-06,6.20328386092732e-06,-1.10709882657597e-06,0.821530200552442,-0.661315956055009,0.510118140541841,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_Mean","Ensemble",90,5.10077341497634e-06,6.20328386092732e-06,-1.10251044595097e-06,0.822269870173866,-0.653646339732526,0.515024954068464,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","RandomForest","Tree",90,5.1752788584988e-06,6.20328386092732e-06,-1.02800500242851e-06,0.834280515695305,-0.589583309304655,0.556963822840584,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ensemble_Median","Ensemble",90,5.71065344673373e-06,6.20328386092732e-06,-4.92630414193592e-07,0.920585543844523,-0.255707947712068,0.798766414721471,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","AR(4)","Baseline",90,5.84067071547668e-06,6.20328386092732e-06,-3.62613145450639e-07,0.941544969796621,-0.187104645930847,0.852004460747373,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Factor","Factor",90,5.84623201655679e-06,6.20328386092732e-06,-3.57051844370525e-07,0.942441479001229,-0.188624357082209,0.850816689517587,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","XGBoost","Boosting",90,5.99158451250213e-06,6.20328386092732e-06,-2.11699348425188e-07,0.965873019327937,-0.110320828540149,0.912403329544444,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","ElasticNet","Regularization",90,6.20670512240931e-06,6.20328386092732e-06,3.42126148199211e-09,1.00055152425049,0.00173196195401295,0.998621971223032,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","LASSO","Regularization",90,6.20760616424147e-06,6.20328386092732e-06,4.32230331414982e-09,1.00069677664461,0.00219142291092791,0.998256403433521,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"SE","RW","Ridge","Regularization",90,7.06525453851949e-06,6.20328386092732e-06,8.61970677592176e-07,1.1389539310012,0.410038482965077,0.68276306385448,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","BorutaRF","FeatureSelection+Tree",90,0.00167773190974772,0.00185756402410411,-0.000179832114356385,0.90318927798835,-0.713460254274431,0.477427716399497,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_InvRMSE","Ensemble",90,0.00169014215205502,0.00185756402410411,-0.000167421872049089,0.909870201039323,-0.617143359931757,0.538715856458046,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_Mean","Ensemble",90,0.00169064270586707,0.00185756402410411,-0.000166921318237036,0.910139668904526,-0.612607179097913,0.541698260506118,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","RandomForest","Tree",90,0.00172944459370124,0.00185756402410411,-0.000128119430402866,0.93102825596299,-0.436147200594024,0.66378607603809,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ensemble_Median","Ensemble",90,0.00177885506977667,0.00185756402410411,-7.87089543274336e-05,0.957627864608654,-0.263594986983063,0.792701364643247,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","AR(4)","Baseline",90,0.00180046240812348,0.00185756402410411,-5.71016159806226e-05,0.969259947307516,-0.188314613782627,0.85105874991163,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Factor","Factor",90,0.00180531736730235,0.00185756402410411,-5.22466568017526e-05,0.971873563374511,-0.178286784019788,0.858902952278039,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","LASSO","Regularization",90,0.00182558959520296,0.00185756402410411,-3.19744289011455e-05,0.982786903446536,-0.105480299861752,0.916232071966425,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","ElasticNet","Regularization",90,0.00183375324596755,0.00185756402410411,-2.38107781365571e-05,0.987181718730777,-0.078005277832152,0.937998962660566,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","XGBoost","Boosting",90,0.00184106189953218,0.00185756402410411,-1.65021245719229e-05,0.991116255290376,-0.0546337740800134,0.956552686335853,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",6,"AE","RW","Ridge","Regularization",90,0.00194342837482002,0.00185756402410411,8.58643507159138e-05,1.04622416756662,0.271204167669557,0.786862043709173,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_Mean","Ensemble",90,5.66988393005452e-06,8.4528592609081e-06,-2.78297533085359e-06,0.670765211515588,-1.22181135779564,0.225005296150093,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","Ensemble_InvRMSE","Ensemble",90,5.72902921899381e-06,8.4528592609081e-06,-2.7238300419143e-06,0.677762286364901,-1.16915409241616,0.245463381148994,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
"monthly_transformed","Target-month transformed change",12,"SE","RW","XGBoost","Boosting",90,5.76581641185463e-06,8.4528592609081e-06,-2.68704284905347e-06,0.682114327694982,-1.12635650933827,0.263042588158241,1,"holm",0.05,FALSE,FALSE,"No significant difference","ok",,"PCEPI","Personal Consumption Expenditures Price Index [PCEPI]"
