"target_code","target_name","horizon","rolling_months","window_start","window_end","n_tied_winners","winner_set"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2023-08-01,2024-07-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2023-09-01,2024-08-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2023-10-01,2024-09-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2023-11-01,2024-10-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2023-12-01,2024-11-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-01-01,2024-12-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-02-01,2025-01-01,1,"Factor"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-03-01,2025-02-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-04-01,2025-03-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-05-01,2025-04-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-06-01,2025-05-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-07-01,2025-06-01,1,"AR(4)"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-08-01,2025-07-01,1,"AR(4)"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-09-01,2025-08-01,1,"AR(4)"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-10-01,2025-09-01,1,"AR(4)"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-11-01,2025-12-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2024-12-01,2026-01-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2025-01-01,2026-02-01,1,"Ensemble_Median"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2025-02-01,2026-03-01,1,"Ridge"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2025-03-01,2026-04-01,1,"XGBoost"
"UNRATE","Civilian Unemployment Rate [UNRATE]",12,12,2025-04-01,2026-05-01,1,"XGBoost"
