"target_code","target_name","track","track_label","horizon","feature","selection_count","refresh_count","selection_frequency","stable_core","stability_threshold"
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUST_L2",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTMW_L3",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTW_L2",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMITMW_L1",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMITMW_L2",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMITW_L1",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"USFIRE_L2",4,15,0.266666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUST_L3",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTMW_L0",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTNE_L3",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTW_L0",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTW_L3",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"IPBUSEQ_L3",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"USFIRE_L3",3,15,0.2,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUSTW_L1",2,15,0.133333333333333,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PC3_L2",2,15,0.133333333333333,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMIT_L0",2,15,0.133333333333333,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMITW_L0",2,15,0.133333333333333,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMITW_L3",2,15,0.133333333333333,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"AAAFFM_L0",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"COMPAPFFx_L0",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"HOUST_L0",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PC2_L2",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"PERMIT_L2",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"UEMP15T26_L2",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"USCONS_L1",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"USFIRE_L0",1,15,0.0666666666666667,FALSE,0.6
"UNRATE","Civilian Unemployment Rate [UNRATE]","monthly_transformed","Target-month transformed change",12,"WPSFD49502_L2",1,15,0.0666666666666667,FALSE,0.6
