"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"DMANEMP_L1","boruta_confirmed",85,21263801,0.092979036755379,0.100467236480841,-0.0565306282856755,0.174808855152986,0.494949494949495,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"DMANEMP_L2","boruta_confirmed",85,21263801,0.0947452716371854,0.106171334201287,-0.0393487586064578,0.20386978657378,0.545454545454545,"Confirmed",0.533333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"FEDFUNDS_L3","boruta_confirmed",85,21263801,0.113747500722169,0.119253830388597,-0.0489797628481842,0.21121861839725,0.666666666666667,"Confirmed",0.0666666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"M2REAL_L1","boruta_confirmed",85,21263801,0.135421185318718,0.142555089288634,-0.00390744523226855,0.247239974972453,0.737373737373737,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"MANEMP_L0","boruta_confirmed",85,21263801,0.105162054668498,0.100807249515803,0,0.194515645285196,0.585858585858586,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"NDMANEMP_L0","boruta_confirmed",85,21263801,0.100611261899271,0.106996151243958,0,0.159967430979582,0.595959595959596,"Confirmed",0.733333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"PAYEMS_L1","boruta_confirmed",85,21263801,0.118299783090651,0.116835354191525,0,0.208047179523986,0.696969696969697,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"PAYEMS_L2","boruta_confirmed",85,21263801,0.0990067149983421,0.100150789461669,-0.00402860215407357,0.203556156673148,0.545454545454545,"Confirmed",0.8,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"SRVPRD_L1","boruta_confirmed",85,21263801,0.117797175780805,0.115021130376678,-0.00730992050201575,0.209036170515348,0.707070707070707,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"SRVPRD_L2","boruta_confirmed",85,21263801,0.0976359386221851,0.101312275266645,-0.0238673454692465,0.207974908222815,0.555555555555556,"Confirmed",0.4,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"USGOOD_L0","boruta_confirmed",85,21263801,0.13695300841675,0.139231903083566,-0.0212219780764844,0.231279064041901,0.828282828282828,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"USTPU_L0","boruta_confirmed",85,21263801,0.150850866239862,0.159593517307735,-0.0050556149890572,0.257013238788975,0.797979797979798,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"USTPU_L2","boruta_confirmed",85,21263801,0.0934867921346189,0.102487797074482,-0.0375320893989837,0.190873011582624,0.505050505050505,"Confirmed",0.266666666666667,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"USTRADE_L0","boruta_confirmed",85,21263801,0.127015686562156,0.134882218615965,-0.00291331620384974,0.207721565839842,0.717171717171717,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",3,"VIXCLSx_L0","boruta_confirmed",85,21263801,0.119969266360772,0.123691826799506,-0.0347985474909225,0.226223777140788,0.727272727272727,"Confirmed",1,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"AAAFFM_L0","boruta_confirmed",85,21266801,0.110913959821345,0.121036080734963,-0.0114363558776398,0.1709914030869,0.525252525252525,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"AAAFFM_L1","boruta_confirmed",85,21266801,0.118076149715865,0.122567658379866,0,0.183110221190943,0.535353535353535,"Confirmed",0.533333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"AAAFFM_L3","boruta_confirmed",85,21266801,0.109738030671432,0.114255077380024,0,0.169135747867283,0.464646464646465,"Confirmed",0.866666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"BAAFFM_L1","boruta_confirmed",85,21266801,0.111923574793921,0.1173226492801,-0.00717095613095838,0.187767270090584,0.484848484848485,"Confirmed",0.933333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"BUSINVx_L0","boruta_confirmed",85,21266801,0.124779985168989,0.130135075733718,0,0.244328342156294,0.606060606060606,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"FEDFUNDS_L2","boruta_confirmed",85,21266801,0.171403780034228,0.180185351615137,0,0.262778960637416,0.848484848484849,"Confirmed",0.533333333333333,FALSE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"FEDFUNDS_L3","boruta_confirmed",85,21266801,0.181497979334405,0.201014211980919,0,0.302168963048824,0.797979797979798,"Confirmed",0.666666666666667,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"IPDMAT_L0","boruta_confirmed",85,21266801,0.123728362766408,0.13543898891453,-0.0171427580311772,0.213114900959358,0.606060606060606,"Confirmed",0.733333333333333,TRUE
"UNRATE","Civilian Unemployment Rate [UNRATE]","cumulative_level","Civilian Unemployment Rate [UNRATE] cumulative transformed change / reconstructed level",6,"M2REAL_L1","boruta_confirmed",85,21266801,0.138907829469451,0.152283514468949,0,0.2176124257463,0.707070707070707,"Confirmed",0.666666666666667,TRUE
