"horizon","forecast_number","window_start_index","window_end_index","origin_index","target_index","window_start_date","origin_date","target_date","actual","evaluation_included","target_feature_valid","origin_level","actual_level","target_mode"
12,11,11,370,370,382,1988-11-01,2018-10-01,2019-10-01,-0.2,TRUE,TRUE,3.8,3.6,"cumulative_arithmetic_change"
12,12,12,371,371,383,1988-12-01,2018-11-01,2019-11-01,-0.2,TRUE,TRUE,3.8,3.6,"cumulative_arithmetic_change"
12,13,13,372,372,384,1989-01-01,2018-12-01,2019-12-01,-0.3,TRUE,TRUE,3.9,3.6,"cumulative_arithmetic_change"
12,14,14,373,373,385,1989-02-01,2019-01-01,2020-01-01,-0.4,TRUE,TRUE,4,3.6,"cumulative_arithmetic_change"
12,15,15,374,374,386,1989-03-01,2019-02-01,2020-02-01,-0.3,TRUE,TRUE,3.8,3.5,"cumulative_arithmetic_change"
12,16,16,375,375,387,1989-04-01,2019-03-01,2020-03-01,0.600000000000001,TRUE,TRUE,3.8,4.4,"cumulative_arithmetic_change"
12,17,17,376,376,388,1989-05-01,2019-04-01,2020-04-01,11.1,TRUE,TRUE,3.7,14.8,"cumulative_arithmetic_change"
12,18,18,377,377,389,1989-06-01,2019-05-01,2020-05-01,9.6,TRUE,TRUE,3.6,13.2,"cumulative_arithmetic_change"
12,19,19,378,378,390,1989-07-01,2019-06-01,2020-06-01,7.4,TRUE,TRUE,3.6,11,"cumulative_arithmetic_change"
12,20,20,379,379,391,1989-08-01,2019-07-01,2020-07-01,6.5,TRUE,TRUE,3.7,10.2,"cumulative_arithmetic_change"
12,21,21,380,380,392,1989-09-01,2019-08-01,2020-08-01,4.8,TRUE,TRUE,3.6,8.4,"cumulative_arithmetic_change"
12,22,22,381,381,393,1989-10-01,2019-09-01,2020-09-01,4.3,TRUE,TRUE,3.5,7.8,"cumulative_arithmetic_change"
12,23,23,382,382,394,1989-11-01,2019-10-01,2020-10-01,3.3,TRUE,TRUE,3.6,6.9,"cumulative_arithmetic_change"
12,24,24,383,383,395,1989-12-01,2019-11-01,2020-11-01,3.1,TRUE,TRUE,3.6,6.7,"cumulative_arithmetic_change"
12,25,25,384,384,396,1990-01-01,2019-12-01,2020-12-01,3.1,TRUE,TRUE,3.6,6.7,"cumulative_arithmetic_change"
12,26,26,385,385,397,1990-02-01,2020-01-01,2021-01-01,2.8,TRUE,TRUE,3.6,6.4,"cumulative_arithmetic_change"
12,27,27,386,386,398,1990-03-01,2020-02-01,2021-02-01,2.7,TRUE,TRUE,3.5,6.2,"cumulative_arithmetic_change"
12,28,28,387,387,399,1990-04-01,2020-03-01,2021-03-01,1.7,TRUE,TRUE,4.4,6.1,"cumulative_arithmetic_change"
12,29,29,388,388,400,1990-05-01,2020-04-01,2021-04-01,-8.7,TRUE,TRUE,14.8,6.1,"cumulative_arithmetic_change"
12,30,30,389,389,401,1990-06-01,2020-05-01,2021-05-01,-7.4,TRUE,TRUE,13.2,5.8,"cumulative_arithmetic_change"
12,31,31,390,390,402,1990-07-01,2020-06-01,2021-06-01,-5.1,TRUE,TRUE,11,5.9,"cumulative_arithmetic_change"
12,32,32,391,391,403,1990-08-01,2020-07-01,2021-07-01,-4.8,TRUE,TRUE,10.2,5.4,"cumulative_arithmetic_change"
12,33,33,392,392,404,1990-09-01,2020-08-01,2021-08-01,-3.3,TRUE,TRUE,8.4,5.1,"cumulative_arithmetic_change"
12,34,34,393,393,405,1990-10-01,2020-09-01,2021-09-01,-3.1,TRUE,TRUE,7.8,4.7,"cumulative_arithmetic_change"
12,35,35,394,394,406,1990-11-01,2020-10-01,2021-10-01,-2.4,TRUE,TRUE,6.9,4.5,"cumulative_arithmetic_change"
12,36,36,395,395,407,1990-12-01,2020-11-01,2021-11-01,-2.6,TRUE,TRUE,6.7,4.1,"cumulative_arithmetic_change"
12,37,37,396,396,408,1991-01-01,2020-12-01,2021-12-01,-2.8,TRUE,TRUE,6.7,3.9,"cumulative_arithmetic_change"
12,38,38,397,397,409,1991-02-01,2021-01-01,2022-01-01,-2.4,TRUE,TRUE,6.4,4,"cumulative_arithmetic_change"
12,39,39,398,398,410,1991-03-01,2021-02-01,2022-02-01,-2.3,TRUE,TRUE,6.2,3.9,"cumulative_arithmetic_change"
12,40,40,399,399,411,1991-04-01,2021-03-01,2022-03-01,-2.4,TRUE,TRUE,6.1,3.7,"cumulative_arithmetic_change"
12,41,41,400,400,412,1991-05-01,2021-04-01,2022-04-01,-2.4,TRUE,TRUE,6.1,3.7,"cumulative_arithmetic_change"
12,42,42,401,401,413,1991-06-01,2021-05-01,2022-05-01,-2.2,TRUE,TRUE,5.8,3.6,"cumulative_arithmetic_change"
12,43,43,402,402,414,1991-07-01,2021-06-01,2022-06-01,-2.3,TRUE,TRUE,5.9,3.6,"cumulative_arithmetic_change"
12,44,44,403,403,415,1991-08-01,2021-07-01,2022-07-01,-1.9,TRUE,TRUE,5.4,3.5,"cumulative_arithmetic_change"
12,45,45,404,404,416,1991-09-01,2021-08-01,2022-08-01,-1.5,TRUE,TRUE,5.1,3.6,"cumulative_arithmetic_change"
12,46,46,405,405,417,1991-10-01,2021-09-01,2022-09-01,-1.2,TRUE,TRUE,4.7,3.5,"cumulative_arithmetic_change"
12,47,47,406,406,418,1991-11-01,2021-10-01,2022-10-01,-0.9,TRUE,TRUE,4.5,3.6,"cumulative_arithmetic_change"
12,48,48,407,407,419,1991-12-01,2021-11-01,2022-11-01,-0.5,TRUE,TRUE,4.1,3.6,"cumulative_arithmetic_change"
12,49,49,408,408,420,1992-01-01,2021-12-01,2022-12-01,-0.4,TRUE,TRUE,3.9,3.5,"cumulative_arithmetic_change"
12,50,50,409,409,421,1992-02-01,2022-01-01,2023-01-01,-0.5,TRUE,TRUE,4,3.5,"cumulative_arithmetic_change"
12,51,51,410,410,422,1992-03-01,2022-02-01,2023-02-01,-0.3,TRUE,TRUE,3.9,3.6,"cumulative_arithmetic_change"
12,52,52,411,411,423,1992-04-01,2022-03-01,2023-03-01,-0.2,TRUE,TRUE,3.7,3.5,"cumulative_arithmetic_change"
12,53,53,412,412,424,1992-05-01,2022-04-01,2023-04-01,-0.3,TRUE,TRUE,3.7,3.4,"cumulative_arithmetic_change"
12,54,54,413,413,425,1992-06-01,2022-05-01,2023-05-01,0,TRUE,TRUE,3.6,3.6,"cumulative_arithmetic_change"
12,55,55,414,414,426,1992-07-01,2022-06-01,2023-06-01,0,TRUE,TRUE,3.6,3.6,"cumulative_arithmetic_change"
12,56,56,415,415,427,1992-08-01,2022-07-01,2023-07-01,0,TRUE,TRUE,3.5,3.5,"cumulative_arithmetic_change"
12,57,57,416,416,428,1992-09-01,2022-08-01,2023-08-01,0.1,TRUE,TRUE,3.6,3.7,"cumulative_arithmetic_change"
12,58,58,417,417,429,1992-10-01,2022-09-01,2023-09-01,0.2,TRUE,TRUE,3.5,3.7,"cumulative_arithmetic_change"
12,59,59,418,418,430,1992-11-01,2022-10-01,2023-10-01,0.3,TRUE,TRUE,3.6,3.9,"cumulative_arithmetic_change"
12,60,60,419,419,431,1992-12-01,2022-11-01,2023-11-01,0.1,TRUE,TRUE,3.6,3.7,"cumulative_arithmetic_change"
12,61,61,420,420,432,1993-01-01,2022-12-01,2023-12-01,0.3,TRUE,TRUE,3.5,3.8,"cumulative_arithmetic_change"
12,62,62,421,421,433,1993-02-01,2023-01-01,2024-01-01,0.2,TRUE,TRUE,3.5,3.7,"cumulative_arithmetic_change"
12,63,63,422,422,434,1993-03-01,2023-02-01,2024-02-01,0.3,TRUE,TRUE,3.6,3.9,"cumulative_arithmetic_change"
12,64,64,423,423,435,1993-04-01,2023-03-01,2024-03-01,0.4,TRUE,TRUE,3.5,3.9,"cumulative_arithmetic_change"
12,65,65,424,424,436,1993-05-01,2023-04-01,2024-04-01,0.5,TRUE,TRUE,3.4,3.9,"cumulative_arithmetic_change"
12,66,66,425,425,437,1993-06-01,2023-05-01,2024-05-01,0.3,TRUE,TRUE,3.6,3.9,"cumulative_arithmetic_change"
12,67,67,426,426,438,1993-07-01,2023-06-01,2024-06-01,0.5,TRUE,TRUE,3.6,4.1,"cumulative_arithmetic_change"
12,68,68,427,427,439,1993-08-01,2023-07-01,2024-07-01,0.7,TRUE,TRUE,3.5,4.2,"cumulative_arithmetic_change"
12,69,69,428,428,440,1993-09-01,2023-08-01,2024-08-01,0.5,TRUE,TRUE,3.7,4.2,"cumulative_arithmetic_change"
12,70,70,429,429,441,1993-10-01,2023-09-01,2024-09-01,0.399999999999999,TRUE,TRUE,3.7,4.1,"cumulative_arithmetic_change"
12,71,71,430,430,442,1993-11-01,2023-10-01,2024-10-01,0.2,TRUE,TRUE,3.9,4.1,"cumulative_arithmetic_change"
12,72,72,431,431,443,1993-12-01,2023-11-01,2024-11-01,0.5,TRUE,TRUE,3.7,4.2,"cumulative_arithmetic_change"
12,73,73,432,432,444,1994-01-01,2023-12-01,2024-12-01,0.3,TRUE,TRUE,3.8,4.1,"cumulative_arithmetic_change"
12,74,74,433,433,445,1994-02-01,2024-01-01,2025-01-01,0.3,TRUE,TRUE,3.7,4,"cumulative_arithmetic_change"
12,75,75,434,434,446,1994-03-01,2024-02-01,2025-02-01,0.3,TRUE,TRUE,3.9,4.2,"cumulative_arithmetic_change"
12,76,76,435,435,447,1994-04-01,2024-03-01,2025-03-01,0.3,TRUE,TRUE,3.9,4.2,"cumulative_arithmetic_change"
12,77,77,436,436,448,1994-05-01,2024-04-01,2025-04-01,0.3,TRUE,TRUE,3.9,4.2,"cumulative_arithmetic_change"
12,78,78,437,437,449,1994-06-01,2024-05-01,2025-05-01,0.4,TRUE,TRUE,3.9,4.3,"cumulative_arithmetic_change"
12,79,79,438,438,450,1994-07-01,2024-06-01,2025-06-01,0,TRUE,TRUE,4.1,4.1,"cumulative_arithmetic_change"
12,80,80,439,439,451,1994-08-01,2024-07-01,2025-07-01,0.0999999999999996,TRUE,TRUE,4.2,4.3,"cumulative_arithmetic_change"
12,81,81,440,440,452,1994-09-01,2024-08-01,2025-08-01,0.0999999999999996,TRUE,TRUE,4.2,4.3,"cumulative_arithmetic_change"
12,82,82,441,441,453,1994-10-01,2024-09-01,2025-09-01,0.300000000000001,TRUE,TRUE,4.1,4.4,"cumulative_arithmetic_change"
12,83,83,442,442,454,1994-11-01,2024-10-01,2025-10-01,0.300000000000001,FALSE,TRUE,4.1,4.4,"cumulative_arithmetic_change"
12,84,84,443,443,455,1994-12-01,2024-11-01,2025-11-01,0.3,TRUE,TRUE,4.2,4.5,"cumulative_arithmetic_change"
12,85,85,444,444,456,1995-01-01,2024-12-01,2025-12-01,0.300000000000001,TRUE,TRUE,4.1,4.4,"cumulative_arithmetic_change"
12,86,86,445,445,457,1995-02-01,2025-01-01,2026-01-01,0.3,TRUE,TRUE,4,4.3,"cumulative_arithmetic_change"
12,87,87,446,446,458,1995-03-01,2025-02-01,2026-02-01,0.2,TRUE,TRUE,4.2,4.4,"cumulative_arithmetic_change"
12,88,88,447,447,459,1995-04-01,2025-03-01,2026-03-01,0.0999999999999996,TRUE,TRUE,4.2,4.3,"cumulative_arithmetic_change"
12,89,89,448,448,460,1995-05-01,2025-04-01,2026-04-01,0.0999999999999996,TRUE,TRUE,4.2,4.3,"cumulative_arithmetic_change"
12,90,90,449,449,461,1995-06-01,2025-05-01,2026-05-01,0,TRUE,TRUE,4.3,4.3,"cumulative_arithmetic_change"
