"target_code","target_name","track","track_label","horizon","feature","selection_source","last_refresh","last_seed","mean_importance","median_importance","minimum_importance","maximum_importance","normalized_hits","boruta_decision","selection_frequency","stable_core"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"UEMPMEAN_L3","boruta_confirmed",85,21272801,0.117110330711926,0.119288296280477,0.0332169649162131,0.173997801355589,0.595959595959596,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"UNRATE_L0","boruta_confirmed",85,21272801,0.11367639200932,0.116192789863706,0.0410962122478124,0.17024642518634,0.464646464646465,"Confirmed",0.133333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"UNRATE_L2","boruta_confirmed",85,21272801,0.110898797415581,0.115466369634626,-0.0169838745133348,0.176382080336889,0.545454545454545,"Confirmed",0.133333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"UNRATE_L3","boruta_confirmed",85,21272801,0.126315284787964,0.128181426931671,0.0296189274373432,0.180202651145718,0.676767676767677,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USFIRE_L0","boruta_confirmed",85,21272801,0.154277481574509,0.160061774169903,0.043093080432054,0.23964587895997,0.848484848484849,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USFIRE_L1","boruta_confirmed",85,21272801,0.132131400270212,0.137291418510039,-0.0114454601337359,0.226847794845188,0.666666666666667,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USFIRE_L2","boruta_confirmed",85,21272801,0.11786089209162,0.119166762120096,0,0.227280039172685,0.494949494949495,"Confirmed",0.933333333333333,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USFIRE_L3","boruta_confirmed",85,21272801,0.140996337138449,0.142451798675462,0.0594484380654009,0.220317065835607,0.777777777777778,"Confirmed",1,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USGOOD_L0","boruta_confirmed",85,21272801,0.116389049006274,0.120909657931301,0,0.174788243031273,0.545454545454545,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USTPU_L0","boruta_confirmed",85,21272801,0.193995753952384,0.194190835791145,0,0.261122176927004,0.98989898989899,"Confirmed",0.933333333333333,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USTPU_L1","boruta_confirmed",85,21272801,0.190699570473226,0.193079637361375,0.112519913410839,0.254418150351774,0.98989898989899,"Confirmed",0.866666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USTPU_L2","boruta_confirmed",85,21272801,0.186544584542852,0.189808578990527,0.0836487627429963,0.250679501531896,0.96969696969697,"Confirmed",0.533333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USTPU_L3","boruta_confirmed",85,21272801,0.193931268339771,0.199042585464944,0,0.24473505416781,0.98989898989899,"Confirmed",0.466666666666667,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USWTRADE_L0","boruta_confirmed",85,21272801,0.15127098660198,0.156518407094122,0,0.214018881678466,0.858585858585859,"Confirmed",0.866666666666667,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USWTRADE_L1","boruta_confirmed",85,21272801,0.13042050927945,0.129377869404466,0.0370471182017094,0.18507551811273,0.717171717171717,"Confirmed",0.4,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USWTRADE_L2","boruta_confirmed",85,21272801,0.120384905989707,0.121933135547499,0.0202242314294402,0.184676369784966,0.595959595959596,"Confirmed",0.133333333333333,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"USWTRADE_L3","boruta_confirmed",85,21272801,0.119939764868707,0.124056804975927,-0.00834389376119071,0.176409260516347,0.555555555555556,"Confirmed",0.2,FALSE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"VIXCLSx_L0","boruta_confirmed",85,21272801,0.120563016812047,0.122707366273348,0,0.203482914976064,0.636363636363636,"Confirmed",0.933333333333333,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"VIXCLSx_L1","boruta_confirmed",85,21272801,0.115470566100099,0.116874216406135,-0.00698253846692805,0.203881035314317,0.525252525252525,"Confirmed",0.933333333333333,TRUE
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","cumulative_level","Consumer Price Index: All Items [CPIAUCSL] cumulative transformed change / reconstructed level",12,"VIXCLSx_L3","boruta_confirmed",85,21272801,0.109628614356076,0.114220101750418,-0.0804580496073982,0.215874282050128,0.474747474747475,"Confirmed",1,TRUE
