"target_code","target_name","model_key","model","model_family","horizon","forecast_number","window_start_date","origin_date","target_date","actual","prediction","evaluation_included","status","status_message","missing_before","short_gap_imputed_count","final_imputed_count","dropped_predictor_count","missing_after","em_iterations","em_converged","em_last_change","training_observations","n_features","n_selected","tuning_parameter","validation_loss","error","squared_error","absolute_error"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,-0.000704439979582361,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.00138909909161455,1.92959628632438e-06,0.00138909909161455
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,0.00059343737286271,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,9.12217391694833e-05,8.32140569710524e-09,9.12217391694833e-05
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,-0.000187834704960895,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,513,"0.011338223",3.55054698833719e-06,0.000872493816993088,7.61245460691168e-07,0.000872493816993088
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,-0.000401534721682409,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,23,"0.00023317195",3.70782462937456e-06,0.0010861938337146,1.17981704439962e-06,0.0010861938337146
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,-0.000285735506718669,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,29,"0.00044514786",3.74124809344159e-06,0.000970394618750862,9.41665716100631e-07,0.000970394618750862
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,0.000168251489203437,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4311.10162142387,0.000516407622828756,2.66676832915647e-07,0.000516407622828756
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,0.000928733461403435,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.000244074349371241,5.95722880209948e-08,0.000244074349371241
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,0.000126176819321699,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=167",0.00192963721201633,0.000558482292710494,3.1190247127117e-07,0.000558482292710494
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,1,1988-12-01,2018-11-01,2018-12-01,0.000684659112032193,0.000944931385555397,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=TRUE;last_refresh=1;source=boruta_confirmed",,-0.000260272273523203,6.77416563649372e-08,0.000260272273523203
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.000684659112032193,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.00149997119215151,2.24991357728441e-06,0.00149997119215151
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.0018702225195704,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00268553459968971,7.21209608613058e-06,0.00268553459968971
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.000544327093692224,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,514,"0.01117186",3.54059176381251e-06,-0.00135963917381154,1.84861868296292e-06,0.00135963917381154
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.00100931195612347,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,25,"0.00024069043",3.71309557798627e-06,-0.00182462403624279,3.32925287363491e-06,0.00182462403624279
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.000860186927524035,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,30,"0.0004386163",3.73168571988688e-06,-0.00167549900764335,2.80729692461384e-06,0.00167549900764335
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.00154346770109437,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4314.50376279283,-0.00235877978121368,5.56384205626248e-06,0.00235877978121368
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.00182766531321441,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00264297739333372,6.98532950167312e-06,0.00264297739333372
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.00257421657443047,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=140",0.00195147256276508,-0.00338952865454978,1.1488904500014e-05,0.00338952865454978
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,2,1989-01-01,2018-12-01,2019-01-01,-0.000815312080119313,0.0024134898376893,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,-0.00322880191780861,1.04251618244446e-05,0.00322880191780861
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,-0.000815312080119313,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.00381207244729254,1.45318963434069e-05,0.00381207244729254
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.000763790176103415,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.00223297019106981,4.98615587420634e-06,0.00223297019106981
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.00160209398748533,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,514,"0.011055381",3.54840376153046e-06,0.0013946663796879,1.94509431063175e-06,0.0013946663796879
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.0015265887654939,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,25,"0.00023818097",3.71713594700422e-06,0.00147017160167933,2.16140453838435e-06,0.00147017160167933
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.00149161468467236,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,29,"0.00045471056",3.74563958560761e-06,0.00150514568250086,2.26546352555098e-06,0.00150514568250086
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.00122713207504016,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4313.46045695852,0.00176962829213306,3.13158429231777e-06,0.00176962829213306
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.00188438023647839,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.00111238013069483,1.23738955516465e-06,0.00111238013069483
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.00281697255559266,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=148",0.001875693251657,0.000179787811580567,3.23236571929296e-08,0.000179787811580567
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,3,1989-02-01,2019-01-01,2019-02-01,0.00299676036717322,0.0018328448871659,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,0.00116391548000733,1.35469924460068e-06,0.00116391548000733
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00299676036717322,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.00077789954925489,6.05127708730961e-07,0.00077789954925489
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00285790471952222,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.000916755196905891,8.4044009105396e-07,0.000916755196905891
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00210890027697465,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.011314957",3.10212994721843e-06,0.00166575963945346,2.77475517643214e-06,0.00166575963945346
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00257424127407602,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,25,"0.00023269348",3.09765109711196e-06,0.00120041864235209,1.44100491690644e-06,0.00120041864235209
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00268319504789269,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,59,"0.00026631153",3.07167368291924e-06,0.00109146486853543,1.19129555924706e-06,0.00109146486853543
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00344323752548587,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4313.0858654289,0.000331422390942248,1.09840801217876e-07,0.000331422390942248
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00243694285558921,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.00133771706083891,1.78948693485949e-06,0.00133771706083891
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00244174874387681,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=76",0.00182902518001657,0.0013329111725513,1.77665219391208e-06,0.0013329111725513
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,4,1989-03-01,2019-02-01,2019-03-01,0.00377465991642811,0.00379825919924478,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,-2.35992828166681e-05,5.56926149461086e-10,2.35992828166681e-05
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00377465991642811,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-2.20304415048389e-05,4.85340352898129e-10,2.20304415048389e-05
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00256233567149713,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.00119029380342615,1.41679933847468e-06,0.00119029380342615
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00223022447782982,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,514,"0.012706233",3.01753173420046e-06,0.00152240499709345,2.31771697517512e-06,0.00152240499709345
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00218065063954406,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,26,"0.00022726997",3.03075484014289e-06,0.00157197883537921,2.47111745888019e-06,0.00157197883537921
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00240102168137325,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,57,"0.00028546433",3.02326757472495e-06,0.00135160779355003,1.82684362758517e-06,0.00135160779355003
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00274967927597718,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4313.33052741209,0.00100295019894609,1.005909101566e-06,0.00100295019894609
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00202688090574134,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.00172574856918194,2.9782081240335e-06,0.00172574856918194
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00163039623294026,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=104",0.00194004022907189,0.00212223324198302,4.50387393337775e-06,0.00212223324198302
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,5,1989-04-01,2019-03-01,2019-04-01,0.00375262947492327,0.00200997648222145,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,0.00174265299270182,3.03683945297263e-06,0.00174265299270182
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00375262947492327,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.00350582664758292,1.22908204829025e-05,0.00350582664758292
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00246523694294449,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00221843411560414,4.92144992527632e-06,0.00221843411560414
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00172234901051108,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.013988422",3.04143484569402e-06,-0.00147554618317072,2.17723653866969e-06,0.00147554618317072
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00241151495153119,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,38,"0.00018066741",2.98894330350462e-06,-0.00216471212419084,4.68597858061881e-06,0.00216471212419084
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00236729623237265,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,55,"0.00028635167",2.95938240712301e-06,-0.00212049340503229,4.49649228078545e-06,0.00212049340503229
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00273404003063665,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4314.57204631241,-0.0024872372032963,6.18634890546121e-06,0.0024872372032963
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.0019327591422466,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00168595631490625,2.84244869577225e-06,0.00168595631490625
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.00217413506470621,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=110",0.00189600606026892,-0.00192733223736585,3.71460955318966e-06,0.00192733223736585
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,6,1989-05-01,2019-04-01,2019-05-01,0.000246802827340353,0.0023770388818008,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,41,"ntree=600;refresh=FALSE;last_refresh=1;source=boruta_confirmed",,-0.00213023605446045,4.53790564772323e-06,0.00213023605446045
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.000246802827340353,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.000571968498195297,3.27147962927783e-07,0.000571968498195297
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.0009063809691824,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00123154664003734,1.51670712658727e-06,0.00123154664003734
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.000728788389701025,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,514,"0.013360136",3.06870271643742e-06,-0.00105395406055597,1.11081916176241e-06,0.00105395406055597
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,-0.000142879315647435,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,48,"0.00015007762",3.04786010658628e-06,-0.000182286355207509,3.3228315294838e-08,0.000182286355207509
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,-3.38716082181662e-05,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,57,"0.00028651272",3.00311092511633e-06,-0.000291294062636777,8.48522309274386e-08,0.000291294062636777
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.000529958054945275,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4313.7167597705,-0.000855123725800218,7.31236586426447e-07,0.000855123725800218
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.000754756998993502,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00107992266984844,1.16623297285259e-06,0.00107992266984844
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,-0.000185674449312501,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=175",0.00179442437945899,-0.000139491221542443,1.94578008874028e-08,0.000139491221542443
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,7,1989-06-01,2019-05-01,2019-06-01,-0.000325165670854943,0.000448356771065457,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,36,"ntree=600;refresh=TRUE;last_refresh=7;source=boruta_confirmed",,-0.000773522441920401,5.98336968154499e-07,0.000773522441920401
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,-0.000325165670854943,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,0.00263038278123329,6.91891357580856e-06,0.00263038278123329
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.00128195162768303,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,0.00102326548269531,1.04707224807567e-06,0.00102326548269531
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.000817016371527622,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.012743509",3.08751987763823e-06,0.00148820073885072,2.21474143911583e-06,0.00148820073885072
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.000222474196669801,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,47,"0.00014996714",3.04493299901647e-06,0.00208274291370854,4.33781804460315e-06,0.00208274291370854
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.000278489995404021,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,57,"0.00028630181",3.00380320440038e-06,0.00202672711497432,4.10762279857214e-06,0.00202672711497432
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.00144090747273467,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4314.4343628635,0.000864309637643677,7.47031149723743e-07,0.000864309637643677
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.00162660241510755,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,0.000678614695270791,4.60517904637468e-07,0.000678614695270791
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","XGBoost","XGBoost","Boosting",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.00155271508265287,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"nrounds=142",0.00186016138581328,0.000752502027725477,5.66259301730954e-07,0.000752502027725477
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","BorutaRF","BorutaRF","FeatureSelection+Tree",1,8,1989-07-01,2019-06-01,2019-07-01,0.00230521711037834,0.000938868386038807,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,36,"ntree=600;refresh=FALSE;last_refresh=7;source=boruta_confirmed",,0.00136634872433954,1.86690883650428e-06,0.00136634872433954
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RW","RW","Baseline",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00230521711037834,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,360,1,1,,,-0.00139086524004917,1.93450611597702e-06,0.00139086524004917
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","AR","AR(4)","Baseline",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00259856250295123,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,4,4,"AR_lags=4",,-0.00168421063262205,2.83656545503716e-06,0.00168421063262205
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Ridge","Ridge","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00276859567439297,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,515,"0.013489257",3.11173951859261e-06,-0.00185424380406379,3.43822008490896e-06,0.00185424380406379
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","LASSO","LASSO","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00325505336640017,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,22,"0.00025276405",3.06998934358662e-06,-0.002340701496071,5.478883493709e-06,0.002340701496071
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","ElasticNet","ElasticNet","Regularization",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00339802067137648,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,49,"0.00030305613",3.03652520830234e-06,-0.00248366880104731,6.16861071329576e-06,0.00248366880104731
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","Factor","Factor","Factor",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00324721934841561,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,20,5,"factor_lags=1",-4314.60844395512,-0.00233286747808643,5.44227067031333e-06,0.00233286747808643
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","RandomForest","RandomForest","Tree",1,9,1989-08-01,2019-07-01,2019-08-01,0.000914351870329178,0.00279959213960416,TRUE,"ok",,0,0,0,0,0,0,TRUE,0,356,516,516,"ntree=600;mtry=22",,-0.00188524026927498,3.554130872896e-06,0.00188524026927498
