"horizon","model","model_family","n_evaluation","target_response_RMSE","target_response_MAE","target_response_bias","target_response_correlation","target_mode","level_RMSE","level_MAE","level_bias","cumulative_percent_MAE","annualized_percent_MAE","cumulative_log_RMSE","cumulative_log_MAE","cumulative_log_bias","cumulative_log_correlation","benchmark_target_response_RMSE","benchmark_target_response_MAE","benchmark_level_RMSE","benchmark_level_MAE","relative_target_response_RMSE","relative_target_response_MAE","relative_level_RMSE","relative_level_MAE","relative_cumulative_log_RMSE","relative_cumulative_log_MAE"
1,"Factor","Factor",84,0.00330240272883407,0.00207043881759191,0.000930574504735082,0.381051591793266,"cumulative_log_change",0.898693597198708,0.582653418407146,0.256894295823049,0.207567995246325,2.56413814844987,0.00330240272883407,0.00207043881759191,0.000930574504735082,0.381051591793266,0.00430179229530022,0.00346438448485306,1.22622958213185,0.990011904761911,0.767680655442616,0.59763540295376,0.732891793098232,0.588531729370738,0.767680655442616,0.59763540295376
1,"RW","Baseline",84,0.00430179229530022,0.00346438448485306,0.00310492766242116,,"cumulative_log_change",1.22622958213185,0.990011904761911,0.896869047619048,0.347263973013961,4.27964491358103,0.00430179229530022,0.00346438448485306,0.00310492766242116,,0.00430179229530022,0.00346438448485306,1.22622958213185,0.990011904761911,1,1,1,1,1,1
3,"BorutaRF","FeatureSelection+Tree",84,0.0064433208477537,0.00468902471198323,0.00191396074501256,0.508469751353178,"cumulative_log_change",1.75984846706945,1.30553957064652,0.533696280011316,0.473107568082288,1.94437858191568,0.0064433208477537,0.00468902471198323,0.00191396074501256,0.508469751353178,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.563767106826674,0.482419731613282,0.543870157902435,0.471883803003918,0.563767106826674,0.482419731613282
3,"AR(4)","Baseline",84,0.00726831538193706,0.00518329022803552,0.00242115296332578,0.269303887770238,"cumulative_log_change",2.01779318050326,1.45412587826587,0.691576785390779,0.523175783060053,2.15253051359672,0.00726831538193706,0.00518329022803552,0.00242115296332578,0.269303887770238,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.635951123838107,0.533271124439232,0.623586357706251,0.525589928417646,0.635951123838107,0.533271124439232
3,"RandomForest","Tree",84,0.00747903035907238,0.00533452770058408,0.00291123390986529,0.295264325581217,"cumulative_log_change",2.03656029180382,1.47860332351423,0.808421999780887,0.538071133334846,2.20931202842254,0.00747903035907238,0.00533452770058408,0.00291123390986529,0.295264325581217,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.654387916888083,0.548830850693241,0.629386216033489,0.534437235853834,0.654387916888083,0.548830850693241
3,"Ensemble_InvRMSE","Ensemble",84,0.00781276964219956,0.00545022653360327,0.00352959417700751,0.242733578273166,"cumulative_log_change",2.15144949138232,1.52297571504315,0.995826964762105,0.549843152783357,2.25892639820019,0.00781276964219956,0.00545022653360327,0.00352959417700751,0.242733578273166,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.683588888642983,0.560734264175036,0.664892004335871,0.550475518671013,0.683588888642983,0.560734264175036
3,"Ensemble_Median","Ensemble",84,0.00777271559990112,0.00540032733256516,0.00324961730992396,0.172677712755978,"cumulative_log_change",2.15225375607932,1.51126148577995,0.919361664928317,0.544959938869067,2.24066311401146,0.00777271559990112,0.00540032733256516,0.00324961730992396,0.172677712755978,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.680084305823524,0.555600497421578,0.665140557308437,0.546241441682262,0.680084305823524,0.555600497421578
3,"Ensemble_Mean","Ensemble",84,0.00785133297545512,0.00548007289380634,0.00365472729347355,0.246213407616081,"cumulative_log_change",2.16526242782481,1.53266087770282,1.03413745556475,0.55285983529412,2.27138150827788,0.00785133297545512,0.00548007289380634,0.00365472729347355,0.246213407616081,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.686963039850533,0.563804939627439,0.669160805920012,0.553976194936452,0.686963039850533,0.563804939627439
3,"XGBoost","Boosting",84,0.00796017821264364,0.00563006211269487,0.00342520531395202,0.102022591084583,"cumulative_log_change",2.19808402782424,1.5710017107082,0.966556971977084,0.568006510676346,2.33373534689153,0.00796017821264364,0.00563006211269487,0.00342520531395202,0.102022591084583,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.696486601677045,0.579236242119016,0.679304116044903,0.567834386978811,0.696486601677045,0.579236242119016
3,"LASSO","Regularization",84,0.00820119560769541,0.00560227929970449,0.00351216109281426,0.182153285947627,"cumulative_log_change",2.25603825947247,1.56432333842216,0.990593407762612,0.564990911714304,2.31893623783415,0.00820119560769541,0.00560227929970449,0.00351216109281426,0.182153285947627,0.0114290471539246,0.00971980291167289,3.23578788337408,2.76665476190476,0.717574745929648,0.576377870067354,0.6972145087335,0.565420507091088,0.717574745929648,0.576377870067354
