"target_code","target_name","track","track_label","horizon","forecast_number","origin_date","seed","selection_source","n_selected","max_runs","feature"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",30,100,"WPSFD49502_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,19,2020-05-01,21161735,"boruta_confirmed",30,100,"WPSID61_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CES0600000007_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CMRMTSPLx_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"COMPAPFFx_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CPIAUCSL_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CPITRNSL_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CPIULFSL_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CUSR0000SA0L2_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CUSR0000SA0L5_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"CUSR0000SAC_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"DNDGRG3M086SBEA_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"OILPRICEx_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"PC1_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"PC3_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"PC4_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"PCEPI_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"RETAILx_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"S&P 500_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"S&P div yield_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"TOTRESNS_L0"
"CPIAUCSL","Consumer Price Index: All Items [CPIAUCSL]","monthly_transformed","Target-month transformed change",1,25,2020-11-01,21161741,"boruta_confirmed",24,100,"TWEXAFEGSMTHx_L0"
